voltage;INa, Ito, ICaL, IKr;IKs, IK1, INaCa, INaK;INab, ICab, IKb, IpCa;INalate,NA,NA,NA
;35.92314147949219;-0.13450482487678528,0.2856525480747223,-0.9452571868896484,0.3293287456035614;0.010412966832518578,0.00007895940507296473,0.01088873203843832,0.19670183956623077;-0.0019261520355939865,-0.0005758728948421776,0.28290560841560364,0.00019325027824379504;-0.1343371421098709,0,0,0
;35.91165542602539;-0.134503573179245,0.2846176028251648,-0.944091796875,0.32981300354003906;0.010505965910851955,0.00007904763333499432,0.011309594847261906,0.19668875634670258;-0.0019268607720732689,-0.000576222431845963,0.28283730149269104,0.0001932910381583497;-0.13434357941150665,0,0,0
;35.90009307861328;-0.13450264930725098,0.2835884392261505,-0.942927896976471,0.33029505610466003;0.010599258355796337,0.00007913642912171781,0.011723088100552559,0.1966753453016281;-0.0019275740487501025,-0.0005765745881944895,0.282768577337265,0.00019333067757543176;-0.13434998691082,0,0,0
;35.88846206665039;-0.13450206816196442,0.28256502747535706,-0.9417654275894165,0.33077481389045715;0.010692829266190529,0.00007922611257527024,0.012129177339375019,0.19666193425655365;-0.0019282918656244874,-0.0005769289564341307,0.2826994061470032,0.0001933691673912108;-0.13435639441013336,0,0,0
;35.87675476074219;-0.13450175523757935,0.2815473675727844,-0.9406045079231262,0.3312523663043976;0.01078670285642147,0.00007931639265734702,0.012527449056506157,0.19664832949638367;-0.0019290142226964235,-0.0005772860022261739,0.2826297879219055,0.00019340658036526293;-0.13436275720596313,0,0,0
;35.86497497558594;-0.13450175523757935,0.28053542971611023,-0.9394450783729553,0.3317277431488037;0.01088083628565073,0.00007940724026411772,0.012918809428811073,0.19663484394550323;-0.0019297413527965546,-0.0005776454927399755,0.28255975246429443,0.00019344294560141861;-0.1343691200017929,0,0,0
;35.85312271118164;-0.13450202345848083,0.2795291841030121,-0.9382869005203247,0.33220094442367554;0.010975278913974762,0.00007949888095026836,0.013302570208907127,0.19662107527256012;-0.0019304727902635932,-0.0005780073115602136,0.28248924016952515,0.0001934782339958474;-0.1343754529953003,0,0,0
;35.84120178222656;-0.13450247049331665,0.2785286605358124,-0.9371304512023926,0.33267202973365784;0.0110700074583292,0.00007959100912557915,0.013679984956979752,0.19660736620426178;-0.001931209466420114,-0.00057837157510221,0.2824183404445648,0.00019351248920429498;-0.13438169658184052,0,0,0
;35.82920837402344;-0.13450323045253754,0.27753379940986633,-0.9359759092330933,0.33314090967178345;0.011164993979036808,0.00007968393038026989,0.014050149358808994,0.1965935379266739;-0.001931950100697577,-0.0005787383415736258,0.2823469936847687,0.00019354572577867657;-0.13438796997070312,0,0,0
;35.81714630126953;-0.13450415432453156,0.27654463052749634,-0.9348227381706238,0.33360767364501953;0.01126028597354889,0.00007977744098752737,0.014413148164749146,0.19657962024211884;-0.0019326949259266257,-0.0005791073781438172,0.2822752296924591,0.00019357798737473786;-0.13439416885375977,0,0,0
;35.805015563964844;-0.13450530171394348,0.27556106448173523,-0.9336711764335632,0.33407241106033325;0.011355851776897907,0.00007987165008671582,0.014769691042602062,0.19656558334827423;-0.0019334445241838694,-0.000579478801228106,0.2822030484676361,0.00019360927399247885;-0.13440033793449402,0,0,0
;35.792816162109375;-0.13450664281845093,0.27458322048187256,-0.9325213432312012,0.33453497290611267;0.01145169883966446,0.00007996645581442863,0.015119758434593678,0.19655147194862366;-0.0019341984298080206,-0.0005798526108264923,0.28213047981262207,0.00019363958563189954;-0.1344064623117447,0,0,0
;35.78054428100586;-0.1345081329345703,0.27361083030700684,-0.9313735365867615,0.3349955379962921;0.011547818779945374,0.00008006185089470819,0.01546323299407959,0.1965373158454895;-0.0019349572248756886,-0.0005802287487313151,0.28205740451812744,0.00019366898050066084;-0.13441252708435059,0,0,0
;35.768211364746094;-0.13450975716114044,0.27264413237571716,-0.9302271008491516,0.3354540169239044;0.011644215323030949,0.00008015806088224053,0.015799421817064285,0.19652315974235535;-0.0019357195124030113,-0.0005806071567349136,0.28198403120040894,0.00019369745859876275;-0.1344185173511505,0,0,0
;35.75580596923828;-0.1345115751028061,0.2716829478740692,-0.9290826320648193,0.33591052889823914;0.01174089778214693,0.00008025466377148405,0.01612989977002144,0.1965087652206421;-0.0019364863401278853,-0.0005809880094602704,0.2819101810455322,0.0001937249762704596;-0.13442449271678925,0,0,0
;35.74333190917969;-0.13451352715492249,0.27072733640670776,-0.9279402494430542,0.33636507391929626;0.01183785405009985,0.00008035219070734456,0.016453299671411514,0.19649440050125122;-0.001937258057296276,-0.0005813712486997247,0.2818359434604645,0.00019375163537915796;-0.1344304233789444,0,0,0
;35.73078918457031;-0.13451561331748962,0.26977720856666565,-0.9267996549606323,0.3368176221847534;0.011935064569115639,0.00008045020513236523,0.01677125133574009,0.19648008048534393;-0.001938033732585609,-0.0005817567580379546,0.2817612886428833,0.00019377739226911217;-0.13443629443645477,0,0,0
;35.71818161010742;-0.13451778888702393,0.26883259415626526,-0.9256612062454224,0.3372681438922882;0.012032551690936089,0.00008054881618591025,0.017082350328564644,0.19646547734737396;-0.0019388137152418494,-0.0005821446538902819,0.2816861867904663,0.00019380230514798313;-0.13444207608699799,0,0,0
;35.70550537109375;-0.13452009856700897,0.2678934931755066,-0.9245245456695557,0.3377167582511902;0.01213031355291605,0.00008064827125053853,0.017387550324201584,0.19645076990127563;-0.0019395982380956411,-0.000582534761633724,0.2816106975078583,0.00019382637401577085;-0.1344478279352188,0,0,0
;35.69276809692383;-0.13452249765396118,0.2669598460197449,-0.9233897924423218,0.33816346526145935;0.012228328734636307,0.0000807482356321998,0.01768617331981659,0.1964361071586609;-0.001940386719070375,-0.0005829271976836026,0.281534880399704,0.00019384959887247533;-0.13445352017879486,0,0,0
;35.67996597290039;-0.13452498614788055,0.2660316824913025,-0.9222570657730103,0.3386082351207733;0.01232660561800003,0.00008084880391834304,0.01797930710017681,0.19642144441604614;-0.0019411792745813727,-0.000583321787416935,0.28145861625671387,0.000193872008821927;-0.13445913791656494,0,0,0
;35.66709899902344;-0.1345275491476059,0.2651089131832123,-0.921126127243042,0.33905112743377686;0.012425160966813564,0.00008094998338492587,0.01826631650328636,0.19640661776065826;-0.0019419757882133126,-0.000583718647249043,0.2813819944858551,0.0001938936475198716;-0.13446469604969025,0,0,0
;35.6541633605957;-0.1345302015542984,0.26419156789779663,-0.91999751329422,0.33949217200279236;0.01252396497875452,0.00008105190499918535,0.018547624349594116,0.196391761302948;-0.001942776725627482,-0.0005841178353875875,0.2813049256801605,0.00019391448586247861;-0.13447020947933197,0,0,0
;35.64116287231445;-0.1345328986644745,0.26327961683273315,-0.9188712239265442,0.33993133902549744;0.012623034417629242,0.00008115444506984204,0.018823184072971344,0.1963767409324646;-0.001943581853993237,-0.0005845194100402296,0.2812274694442749,0.0001939345384016633;-0.13447563350200653,0,0,0
;35.62809753417969;-0.13453567028045654,0.2623730003833771,-0.9177471399307251,0.34036871790885925;0.012722338549792767,0.0000812574871815741,0.01909349299967289,0.19636176526546478;-0.0019443915225565434,-0.000584923371206969,0.28114965558052063,0.00019395380513742566;-0.13448099792003632,0,0,0
;35.61497497558594;-0.13453848659992218,0.26147177815437317,-0.9166246652603149,0.34080418944358826;0.012821926735341549,0.00008136127871694043,0.01935725286602974,0.19634652137756348;-0.0019452046835795045,-0.0005853291368111968,0.2810714840888977,0.00019397237338125706;-0.13448628783226013,0,0,0
;35.60179138183594;-0.1345413476228714,0.2605758607387543,-0.9155040979385376,0.3412379324436188;0.012921747751533985,0.00008146558684529737,0.019616158679127693,0.19633135199546814;-0.0019460214534774423,-0.0005857370560988784,0.28099286556243896,0.00019399017037358135;-0.13449151813983917,0,0,0
;35.588539123535156;-0.1345442235469818,0.2596852779388428,-0.9143860340118408,0.34166985750198364;0.01302182488143444,0.00008157063712133095,0.019868822768330574,0.19631612300872803;-0.0019468428799882531,-0.0005861475365236402,0.2809138894081116,0.00019400725432205945;-0.13449665904045105,0,0,0
;35.575225830078125;-0.1345471441745758,0.2587999701499939,-0.913270115852356,0.34210005402565;0.013122154399752617,0.00008167631312971935,0.020116979256272316,0.19630083441734314;-0.0019476684974506497,-0.0005865602288395166,0.28083452582359314,0.0001940236397786066;-0.13450172543525696,0,0,0
;35.56185531616211;-0.134550079703331,0.25791990756988525,-0.9121557474136353,0.342528373003006;0.013222754001617432,0.00008178252028301358,0.020359674468636513,0.19628554582595825;-0.0019484976073727012,-0.0005869747255928814,0.28075486421585083,0.00019403931219130754;-0.1345067173242569,0,0,0
;35.54841995239258;-0.13455307483673096,0.2570451498031616,-0.9110444188117981,0.3429551124572754;0.013323593884706497,0.00008188946958398446,0.020596645772457123,0.1962699443101883;-0.0019493307918310165,-0.0005873917834833264,0.2806747257709503,0.000194054315215908;-0.13451167941093445,0,0,0
;35.5349235534668;-0.13455604016780853,0.25617554783821106,-0.9099350571632385,0.3433801233768463;0.01342466939240694,0.0000819969573058188,0.02082882635295391,0.1962544023990631;-0.0019501681672409177,-0.0005878109368495643,0.2805942893028259,0.00019406861974857748;-0.13451652228832245,0,0,0
;35.521366119384766;-0.1345590353012085,0.25531119108200073,-0.9088276028633118,0.34380343556404114;0.013525997288525105,0.00008210518717532977,0.021055517718195915,0.19623878598213196;-0.001951009500771761,-0.0005882321856915951,0.2805134356021881,0.00019408225489314646;-0.13452129065990448,0,0,0
;35.507747650146484;-0.13456200063228607,0.2544519901275635,-0.9077229499816895,0.3442249894142151;0.01362756360322237,0.00008221384632633999,0.02127784676849842,0.19622322916984558;-0.0019518544431775808,-0.0005886557628400624,0.28043225407600403,0.00019409526430536062;-0.13452596962451935,0,0,0
;35.49407196044922;-0.13456502556800842,0.2535979747772217,-0.9066200852394104,0.3446449637413025;0.01372938510030508,0.00008232337859226391,0.0214943028986454,0.19620750844478607;-0.0019527038093656301,-0.0005890813190490007,0.2803506851196289,0.0001941076188813895;-0.13453061878681183,0,0,0
;35.48033905029297;-0.1345680207014084,0.2527490556240082,-0.9055194854736328,0.3450632095336914;0.013831430114805698,0.00008243334013968706,0.021706581115722656,0.19619162380695343;-0.0019535564351826906,-0.000589508970733732,0.2802687883377075,0.00019411937682889402;-0.13453516364097595,0,0,0
;35.46654510498047;-0.13457100093364716,0.25190529227256775,-0.9044210910797119,0.34547990560531616;0.013933722861111164,0.00008254395652329549,0.02191438339650631,0.19617588818073273;-0.001954413251951337,-0.0005899388343095779,0.2801864743232727,0.00019413047994021326;-0.1345396339893341,0,0,0
;35.45269012451172;-0.13457398116588593,0.2510665953159332,-0.903325617313385,0.3458949029445648;0.014036250300705433,0.0000826552277430892,0.022115865722298622,0.1961599737405777;-0.0019552737940102816,-0.0005903709679841995,0.2801038324832916,0.00019414100097492337;-0.1345440149307251,0,0,0
;35.438777923583984;-0.1345769166946411,0.25023290514945984,-0.9022319316864014,0.34630829095840454;0.014139010570943356,0.00008276703010778874,0.022313406690955162,0.19614391028881073;-0.0019561375956982374,-0.0005908049060963094,0.2800208330154419,0.00019415088172536343;-0.13454830646514893,0,0,0
;35.424808502197266;-0.1345798671245575,0.24940429627895355,-0.9011406898498535,0.34672021865844727;0.014242020435631275,0.00008287950186058879,0.022506993263959885,0.19612780213356018;-0.0019570060539990664,-0.0005912411725148559,0.2799374759197235,0.00019416023860685527;-0.13455253839492798,0,0,0
;35.41078567504883;-0.1345827579498291,0.2485807240009308,-0.9000513553619385,0.3471304476261139;0.014345254749059677,0.00008299264300148934,0.02269492857158184,0.19611169397830963;-0.001957877306267619,-0.0005916793015785515,0.27985379099845886,0.0001941689697559923;-0.13455666601657867,0,0,0
;35.396705627441406;-0.1345856487751007,0.24776215851306915,-0.8989647626876831,0.34753909707069397;0.01444872748106718,0.00008310622797580436,0.02287881262600422,0.1960955560207367;-0.0019587527494877577,-0.0005921196425333619,0.27976977825164795,0.00019417714793235064;-0.1345607340335846,0,0,0
;35.382564544677734;-0.13458853960037231,0.24694855511188507,-0.8978802561759949,0.34794628620147705;0.014552428387105465,0.00008322057692566887,0.023058505728840828,0.19607935845851898;-0.0019596321508288383,-0.0005925621371716261,0.2796853482723236,0.00019418478768784553;-0.13456474244594574,0,0,0
;35.36836624145508;-0.13459135591983795,0.24613992869853973,-0.8967984318733215,0.34835195541381836;0.014656340703368187,0.00008333560253959149,0.02323276177048683,0.19606304168701172;-0.001960515044629574,-0.0005930066690780222,0.279600590467453,0.00019419185991864651;-0.13456863164901733,0,0,0
;35.3541145324707;-0.1345941573381424,0.2453361451625824,-0.8957187533378601,0.3487560451030731;0.014760477468371391,0.00008345107198692858,0.023403773084282875,0.19604668021202087;-0.0019614016637206078,-0.0005934533546678722,0.27951550483703613,0.00019419839372858405;-0.13457244634628296,0,0,0
;35.339805603027344;-0.13459692895412445,0.24453726410865784,-0.894641637802124,0.34915873408317566;0.01486483309417963,0.00008356734178960323,0.023569975048303604,0.19603019952774048;-0.001962292240932584,-0.0005939020775258541,0.279430091381073,0.00019420438911765814;-0.13457618653774261,0,0,0
;35.325439453125;-0.13459967076778412,0.24374330043792725,-0.8935665488243103,0.3495599031448364;0.014969426207244396,0.00008368405542569235,0.02373168058693409,0.19601374864578247;-0.001963186077773571,-0.0005943527212366462,0.2793443202972412,0.00019420987518969923;-0.1345798671245575,0,0,0
;35.3110237121582;-0.13460233807563782,0.24295417964458466,-0.8924939632415771,0.34995946288108826;0.015074244700372219,0.00008380144572583959,0.023890113458037376,0.19599707424640656;-0.001964083407074213,-0.0005948054022155702,0.27925819158554077,0.00019421485194470733;-0.13458341360092163,0,0,0
;35.29654312133789;-0.13460500538349152,0.24216985702514648,-0.8914241790771484,0.3503577411174774;0.01517927274107933,0.0000839193889987655,0.024043738842010498,0.19598054885864258;-0.001964985392987728,-0.0005952604115009308,0.2791717052459717,0.00019421933393459767;-0.13458693027496338,0,0,0
;35.28201675415039;-0.13460761308670044,0.24139031767845154,-0.8903563618659973,0.3507544994354248;0.015284517779946327,0.00008403805259149522,0.02419319562613964,0.1959638148546219;-0.0019658897072076797,-0.0005957171670161188,0.2790849506855011,0.00019422330660745502;-0.13459034264087677,0,0,0
;35.267433166503906;-0.1346101611852646,0.2406156063079834,-0.8892911672592163,0.35114988684654236;0.015389972366392612,0.00008415715274168178,0.024338798597455025,0.19594706594944;-0.001966798445209861,-0.0005961761344224215,0.27899786829948425,0.00019422681361902505;-0.134593665599823,0,0,0
;35.25279235839844;-0.13461266458034515,0.2398456335067749,-0.8882282376289368,0.3515439033508301;0.015495630912482738,0.00008427706779912114,0.024480678141117096,0.19593024253845215;-0.001967710442841053,-0.0005966370808891952,0.27891039848327637,0.00019422982586547732;-0.13459691405296326,0,0,0
;35.238101959228516;-0.13461510837078094,0.23908032476902008,-0.8871678709983826,0.3519364297389984;0.015601522289216518,0.00008439754310529679,0.024618612602353096,0.19591344892978668;-0.0019686259329319,-0.00059710000641644,0.2788226008415222,0.00019423235789872706;-0.13460005819797516,0,0,0
;35.223350524902344;-0.13461756706237793,0.2383197396993637,-0.8861099481582642,0.3523276746273041;0.015707602724432945,0.00008451873145531863,0.02475181594491005,0.19589652121067047;-0.001969545381143689,-0.0005975651438347995,0.2787344753742218,0.00019423443882260472;-0.13460318744182587,0,0,0
