voltage;ICaL,ICaNa,IpCa,ICab;ICaK,IKs,IKr,IK1;IKb,INaK,INab,INa;INaCa,Ito,INalate,NA,NA
;-87.64944458007812;-4.4020990230819734e-7,-2.5923119650883564e-8,0.00007550883310614154,-0.01945974864065647;2.8664259854593865e-10,-0.000003794481926888693,0.00005784944005426951,0.003669711062684655;1.8512304222895182e-7,0.0764446035027504,-0.017235049977898598,-0.002683396451175213;-0.040581442415714264,0.0000011877837096108124,-0.00011117919348180294,0.00028515211306512356
;-87.64945983886719;-4.4021035705554823e-7,-2.5923142743522476e-8,0.00007550579903181642,-0.01945975422859192;2.866427095682411e-10,-0.0000037943184452160494,0.000057763056247495115,0.003664542455226183;1.8486191777355998e-7,0.0764446035027504,-0.017235053703188896,-0.002683386905118823;-0.040577273815870285,0.0000011861175153171644,-0.0001111821475205943,0.00028405850753188133
;-87.64948272705078;-4.402106981160614e-7,-2.592316228344771e-8,0.00007550276495749131,-0.019459757953882217;2.866427095682411e-10,-0.0000037941517803119496,0.00005770386633230373,0.0036610965617001057;1.846876784838969e-7,0.0764445886015892,-0.017235055565834045,-0.002683382946997881;-0.0405731238424778,0.0000011850094097098918,-0.00011118533439002931,0.00028467614902183414
;-87.64949798583984;-4.402110960199934e-7,-2.592318715244346e-8,0.0000754997308831662,-0.019459763541817665;2.866427095682411e-10,-0.0000037939887533866568,0.00005761750799138099,0.0036559284199029207;1.8442642613081262e-7,0.0764446035027504,-0.017235059291124344,-0.0026833745650947094;-0.04056892916560173,0.0000011833429880425683,-0.00011118831025669351,0.0002836288185790181
;-87.6495132446289;-4.4021149392392545e-7,-2.5923213797796052e-8,0.0000754967040847987,-0.019459765404462814;2.866428761016948e-10,-0.000003793822088482557,0.000057558332628104836,0.0036524825263768435;1.8425232894969668e-7,0.07644455134868622,-0.017235063016414642,-0.002683372003957629;-0.04056475684046745,0.0000011822349961221335,-0.00011119145347038284,0.00028423714684322476
;-87.6495361328125;-4.4021194867127633e-7,-2.5923235114078125e-8,0.00007549367001047358,-0.019459770992398262;2.8664295936842166e-10,-0.000003793655878325808,0.00005749918273068033,0.003649036632850766;1.8407807544917887e-7,0.07644456624984741,-0.01723506674170494,-0.0026833682786673307;-0.0405605174601078,0.0000011811267768280231,-0.00011119454575236887,0.00028497804305516183
;-87.64955139160156;-4.402123749969178e-7,-2.5923259983073876e-8,0.00007549063593614846,-0.01945977471768856;2.8664293161284604e-10,-0.0000037934921692794887,0.000057412864407524467,0.0036438682582229376;1.8381695099378703e-7,0.07644452154636383,-0.01723506674170494,-0.0026833603624254465;-0.040556348860263824,0.0000011794605825343751,-0.00011119761620648205,0.00028384130564518273
;-87.64956665039062;-4.4021280132255924e-7,-2.592328307571279e-8,0.00007548761641373858,-0.019459780305624008;2.8664312590187535e-10,-0.0000037933264138700906,0.000057353710872121155,0.0036404223646968603;1.8364282539096166e-7,0.07644452154636383,-0.01723507232964039,-0.002683354541659355;-0.04055216535925865,0.0000011783523632402648,-0.00011120067210868001,0.00028451328398659825
;-87.64958953857422;-4.4021317080478184e-7,-2.59233061683517e-8,0.00007548459689132869,-0.019459782168269157;2.866431814130266e-10,-0.0000037931595215923153,0.0000572945864405483,0.0036369767040014267;1.83468713998991e-7,0.07644451409578323,-0.017235074192285538,-0.002683353377506137;-0.040548019111156464,0.0000011772440302593168,-0.00011120385897811502,0.0002851436729542911
;-87.64960479736328;-4.4021365397384216e-7,-2.592333459006113e-8,0.0000754815773689188,-0.019459785893559456;2.866432091686022e-10,-0.000003792996267293347,0.00005720829722122289,0.0036318087950348854;1.83207347959069e-7,0.07644449919462204,-0.017235077917575836,-0.002683342434465885;-0.04054385796189308,0.0000011755776085919933,-0.000111206820292864,0.0002840330416802317
;-87.64962768554688;-4.402139950343553e-7,-2.5923350577272686e-8,0.0000754785505705513,-0.019459791481494904;2.8664332019090466e-10,-0.0000037928302845102735,0.000057149187341565266,0.003628362901508808;1.8303325077795307e-7,0.07644450664520264,-0.017235081642866135,-0.002683339873328805;-0.0405396968126297,0.000001174469389297883,-0.00011120998533442616,0.00028468825621530414
;-87.64964294433594;-4.402144497817062e-7,-2.5923375446268437e-8,0.00007547553104814142,-0.019459795206785202;2.8664326467975343e-10,-0.000003792666348090279,0.00005706291631213389,0.003623194294050336;1.8277214053341595e-7,0.07644446939229965,-0.017235085368156433,-0.0026833312585949898;-0.040535543113946915,0.0000011728028539437219,-0.00011121296847704798,0.0002835440682247281
;-87.649658203125;-4.402148192639288e-7,-2.592340031526419e-8,0.00007547251152573153,-0.0194597989320755;2.866433479464803e-10,-0.0000037925003653072054,0.00005700384281226434,0.0036197484005242586;1.8259790124375286e-7,0.07644447684288025,-0.01723508909344673,-0.0026833266019821167;-0.040531374514102936,0.0000011716945209627738,-0.00011121610441477969,0.0002842120302375406
;-87.6496810913086;-4.402151887461514e-7,-2.5923419855189422e-8,0.00007546949200332165,-0.0194598026573658;2.8664348672435835e-10,-0.0000037923337004031055,0.000056944765674415976,0.0036163025069981813;1.824237756409275e-7,0.07644448429346085,-0.01723509095609188,-0.002683323109522462;-0.040527161210775375,0.000001170586074294988,-0.00011121925490442663,0.00028491910779848695
;-87.64969635009766;-4.402157287586306e-7,-2.5923448276898853e-8,0.00007546647248091176,-0.019459808245301247;2.866435422355096e-10,-0.0000037921704461041372,0.00005685852374881506,0.0036111343652009964;1.8216256592040736e-7,0.07644447684288025,-0.01723509468138218,-0.0026833144947886467;-0.04052303731441498,0.0000011689196526276646,-0.00011122222349513322,0.0002837696229107678
;-87.64971160888672;-4.4021615508427203e-7,-2.5923476698608283e-8,0.00007546344568254426,-0.019459811970591545;2.8664365325781205e-10,-0.0000037920042359473882,0.00005679946480086073,0.003607688471674919;1.8198831241988955e-7,0.07644447684288025,-0.017235098406672478,-0.002683312399312854;-0.04051884636282921,0.0000011678113196467166,-0.00011122537398478016,0.0002844562113750726
;-87.64973449707031;-4.402164108796569e-7,-2.5923498014890356e-8,0.00007546042616013438,-0.019459811970591545;2.8664379203569013e-10,-0.0000037918380257906392,0.000056740431318758056,0.003604243043810129;1.818142010279189e-7,0.07644446194171906,-0.017235103994607925,-0.0026833070442080498;-0.040514685213565826,0.0000011667029866657685,-0.00011122842988697812,0.00028509035473689437
;-87.64974975585938;-4.402169508921361e-7,-2.5923522883886108e-8,0.00007545740663772449,-0.019459819421172142;2.8664379203569013e-10,-0.0000037916745441179955,0.00005665422941092402,0.003599073737859726;1.8155307657252706e-7,0.07644447684288025,-0.017235105857253075,-0.0026832986623048782;-0.040510501712560654,0.000001165036223937932,-0.00011123146396130323,0.00028402841417118907
;-87.64977264404297;-4.402172351092304e-7,-2.5923537094740823e-8,0.00007545440166722983,-0.01945982128381729;2.866437365245389e-10,-0.0000037915078792138956,0.00005659520684275776,0.0035956285428255796;1.813789651805564e-7,0.07644444704055786,-0.017235105857253075,-0.002683294704183936;-0.040506355464458466,0.0000011639280046438216,-0.00011123454169137403,0.00028463307535275817
;-87.64978790283203;-4.4021774670000013e-7,-2.5923569069163932e-8,0.00007545139669673517,-0.019459828734397888;2.866439030579926e-10,-0.000003791344852288603,0.000056509052228648216,0.0035904599353671074;1.811175991406344e-7,0.07644443213939667,-0.01723511330783367,-0.0026832863222807646;-0.040502216666936874,0.0000011622611282291473,-0.00011123758304165676,0.00028349849162623286
;-87.6498031616211;-4.4021811618222273e-7,-2.5923590385446005e-8,0.00007544837717432529,-0.019459830597043037;2.8664398632471944e-10,-0.0000037911788695055293,0.00005645004057441838,0.0035870142746716738;1.8094351617037319e-7,0.07644442468881607,-0.01723511517047882,-0.0026832830626517534;-0.040498036891222,0.0000011611526815613615,-0.00011124065349576995,0.00028415871202014387
;-87.64982604980469;-4.402184572427359e-7,-2.59236081490144e-8,0.00007544536492787302,-0.019459832459688187;2.866439585691438e-10,-0.000003791012431975105,0.00005639107257593423,0.003583568846806884;1.8076939056754782e-7,0.07644442468881607,-0.01723511517047882,-0.0026832791045308113;-0.0404939204454422,0.0000011600442348935758,-0.00011124380398541689,0.00028476706938818097
;-87.64984130859375;-4.4021896883350564e-7,-2.5923640123437508e-8,0.00007544235995737836,-0.019459839910268784;2.866440973470219e-10,-0.0000037908487229287857,0.000056304954341612756,0.003578399308025837;1.8050815242531826e-7,0.07644442468881607,-0.01723512075841427,-0.002683271886780858;-0.04048975929617882,0.0000011583776995394146,-0.0001112467871280387,0.0002836604544427246
;-87.64985656738281;-4.4021936673743767e-7,-2.5923657887005902e-8,0.00007543934043496847,-0.019459841772913933;2.866441251025975e-10,-0.0000037906829675193876,0.0000562459827051498,0.0035749541129916906;1.8033405524420232e-7,0.07644441723823547,-0.01723512075841427,-0.0026832660660147667;-0.04048564285039902,0.0000011572691391847911,-0.00011124990123789757,0.0002842688118107617
;-87.6498794555664;-4.402197930630791e-7,-2.5923680979644814e-8,0.00007543633546447381,-0.01945984736084938;2.866442361249e-10,-0.0000037905163026152877,0.00005618702925858088,0.0035715082194656134;1.8015992964137695e-7,0.07644441723823547,-0.017235124483704567,-0.002683264436200261;-0.040481433272361755,0.0000011561606925170054,-0.0001112530444515869,0.00028495758306235075
;-87.64989471435547;-4.4022024781043e-7,-2.5923714730424763e-8,0.00007543332321802154,-0.01945985108613968;2.8664434714720244e-10,-0.0000037903535030636704,0.00005610094376606867,0.003566339612007141;1.7989857781230967e-7,0.0764443650841713,-0.017235130071640015,-0.0026832555886358023;-0.04047730565071106,0.000001154493816102331,-0.00011125599849037826,0.00028377212584018707
;-87.64990997314453;-4.402207025577809e-7,-2.5923739599420514e-8,0.00007543031097156927,-0.019459854811429977;2.866444304139293e-10,-0.0000037901868381595705,0.00005604201214737259,0.00356289348565042;1.79724466420339e-7,0.0764443576335907,-0.017235133796930313,-0.002683250466361642;-0.04047314450144768,0.0000011533852557477076,-0.00011125912715215236,0.0002844161936081946
;-87.64993286132812;-4.4022112888342235e-7,-2.5923760915702587e-8,0.00007542730600107461,-0.019459858536720276;2.866444859250805e-10,-0.000003790020400629146,0.0000559830768906977,0.0035594478249549866;1.7955036923922307e-7,0.0764443650841713,-0.017235135659575462,-0.0026832467410713434;-0.04046900197863579,0.000001152276695393084,-0.00011126221215818077,0.0002850562159437686
;-87.64994812011719;-4.4022161205248267e-7,-2.592378578469834e-8,0.00007542430103057995,-0.019459864124655724;2.8664451368065613e-10,-0.0000037898573737038532,0.00005589703505393118,0.0035542782861739397;1.7928913109699351e-7,0.0764443650841713,-0.01723513752222061,-0.0026832378935068846;-0.04046488180756569,0.0000011506098189784097,-0.00011126520985271782,0.0002839160733856261
;-87.64996337890625;-4.402220099564147e-7,-2.592381065369409e-8,0.0000754212960600853,-0.019459865987300873;2.8664468021410983e-10,-0.0000037896913909207797,0.00005583812890108675,0.0035508323926478624;1.7911503391587758e-7,0.07644438743591309,-0.01723514124751091,-0.002683235565200448;-0.040460750460624695,0.0000011495011449369485,-0.00011126827303087339,0.000284559529973194
;-87.64998626708984;-4.402224078603467e-7,-2.5923835522689842e-8,0.00007541829836554825,-0.01945986971259117;2.8664473572526106e-10,-0.0000037895249533903552,0.00005577921911026351,0.003547386499121785;1.789409083130522e-7,0.07644433528184891,-0.01723514311015606,-0.002683231607079506;-0.04045660048723221,0.0000011483926982691628,-0.00011127142352052033,0.0002851511526387185
;-87.6500015258789;-4.402228341859882e-7,-2.5923856838971915e-8,0.00007541530067101121,-0.01945987530052662;2.8664476348083667e-10,-0.0000037893619264650624,0.000055693217291263863,0.0035422176588326693;1.7867955648398492e-7,0.0764443501830101,-0.017235146835446358,-0.0026832225266844034;-0.04045245051383972,0.0000011467257081676507,-0.00011127436300739646,0.0002840501256287098
;-87.65001678466797;-4.4022326051162963e-7,-2.5923883484324506e-8,0.00007541229570051655,-0.019459879025816917;2.8664493001429037e-10,-0.0000037891957163083134,0.000055634336604271084,0.0035387722309678793;1.7850545930286899e-7,0.07644433528184891,-0.017235152423381805,-0.0026832183357328176;-0.040448300540447235,0.0000011456171478130273,-0.00011127750622108579,0.0002846715215127915
;-87.65003967285156;-4.4022362999385223e-7,-2.5923906576963418e-8,0.0000754092907300219,-0.019459880888462067;2.8664493001429037e-10,-0.000003789028824030538,0.00005557547046919353,0.0035353268031030893;1.7833134791089833e-7,0.07644432038068771,-0.017235152423381805,-0.0026832162402570248;-0.04044419154524803,0.000001144508473771566,-0.00011128062760690227,0.00028525383095256984
;-87.65005493164062;-4.4022419842804084e-7,-2.592393499867285e-8,0.00007540628575952724,-0.019459886476397514;2.8664504103659283e-10,-0.0000037888657971052453,0.00005548949047806673,0.003530157497152686;1.780702376663612e-7,0.07644430547952652,-0.017235158011317253,-0.0026832071598619223;-0.04044002294540405,0.0000011428413699832163,-0.00011128355981782079,0.00028414875851012766
;-87.65007781982422;-4.402246531753917e-7,-2.59239598676686e-8,0.00007540329534094781,-0.019459890201687813;2.866451798144709e-10,-0.0000037886998143221717,0.00005543064253288321,0.003526711370795965;1.7789601258755283e-7,0.07644427567720413,-0.017235159873962402,-0.0026832036674022675;-0.040435921400785446,0.0000011417328096285928,-0.00011128671030746773,0.0002847127616405487
;-87.65009307861328;-4.4022505107932375e-7,-2.592398828937803e-8,0.00007540029037045315,-0.01945989578962326;2.866451798144709e-10,-0.000003788536332649528,0.000055344702559523284,0.003521542064845562;1.77634788656178e-7,0.07644432038068771,-0.01723516546189785,-0.002683194587007165;-0.040431782603263855,0.0000011400655921534053,-0.00011128964979434386,0.0002836300409398973
;-87.65010833740234;-4.402253921398369e-7,-2.5924007829303264e-8,0.00007539728539995849,-0.01945989765226841;2.8664523532562214e-10,-0.0000037883703498664545,0.00005528586552827619,0.003518097335472703;1.7746067726420733e-7,0.07644431293010712,-0.01723516546189785,-0.0026831894647330046;-0.04042766988277435,0.0000011389568044251064,-0.00011129276390420273,0.0002842325484380126
;-87.65013122558594;-4.402257616220595e-7,-2.5924027369228497e-8,0.00007539429498137906,-0.019459901377558708;2.866453463479246e-10,-0.000003788204367083381,0.00005522705032490194,0.0035146509762853384;1.7728643797454424e-7,0.07644429057836533,-0.017235167324543,-0.0026831855066120625;-0.04042350873351097,0.0000011378481303836452,-0.00011129581253044307,0.0002848635776899755
;-87.650146484375;-4.4022627321282926e-7,-2.5924057567294767e-8,0.00007539129728684202,-0.019459906965494156;2.8664540185907583e-10,-0.000003788040658037062,0.00005514113581739366,0.003509481903165579;1.7702535615171655e-7,0.07644426077604294,-0.017235172912478447,-0.0026831773575395346;-0.040419429540634155,0.0000011361810265952954,-0.00011129882477689534,0.0002836505009327084
;-87.65016174316406;-4.4022664269505185e-7,-2.592407888357684e-8,0.00007538829959230497,-0.019459910690784454;2.8664542961465145e-10,-0.0000037878749026276637,0.00005508232788997702,0.0035060362424701452;1.768512447597459e-7,0.07644425332546234,-0.017235176637768745,-0.002683175029233098;-0.04041527956724167,0.0000011350721251801588,-0.00011130186612717807,0.00028427591314539313
;-87.65018463134766;-4.402270405989839e-7,-2.5924100199858913e-8,0.00007538531644968316,-0.019459914416074753;2.8664559614810514e-10,-0.0000037877086924709147,0.000055023545428412035,0.003502590348944068;1.7667713336777524e-7,0.07644426077604294,-0.017235178500413895,-0.0026831713039427996;-0.04041118919849396,0.0000011339634511386976,-0.00011130499478895217,0.00028486756491474807
;-87.65019989013672;-4.4022746692462533e-7,-2.5924126845211504e-8,0.00007538232603110373,-0.01945991814136505;2.8664559614810514e-10,-0.000003787545210798271,0.000054937670938670635,0.0034974212758243084;1.7641579574956268e-7,0.07644424587488174,-0.017235182225704193,-0.002683162922039628;-0.040407050400972366,0.0000011322963473503478,-0.00011130794882774353,0.00028372713131830096
;-87.65021514892578;-4.402279216719762e-7,-2.5924151714207255e-8,0.00007537932833656669,-0.01945992186665535;2.86645679414832e-10,-0.0000037873792280151974,0.00005487889575306326,0.003493975382298231;1.7624168435759202e-7,0.07644424587488174,-0.017235184088349342,-0.0026831577997654676;-0.04040290415287018,0.0000011311873322483734,-0.00011131103383377194,0.000284363457467407
