voltage;ICaL,ICaNa,IpCa,ICab;ICaK,IKs,IKr,IK1;IKb,INaK,INab,INa;INaCa,Ito,INalate,NA,NA
;-87.6220474243164;-4.7047950602063793e-7,-2.604470950018367e-8,0.00007783949695294723,-0.019453726708889008;2.8823768372099323e-10,-0.000003882405962940538,0.00014309713151305914,0.0090050483122468;4.5574105911327933e-7,0.07434464246034622,-0.017230648547410965,-0.002700683893635869;-0.043899863958358765,0.000002910684543167008,-0.0001109785443986766,0.00028469113749451935
;-87.62206268310547;-4.7048015971995483e-7,-2.604474325096362e-8,0.00007783681940054521,-0.019453730434179306;2.8823787801002254e-10,-0.000003882239525410114,0.00014303051284514368,0.009001613594591618;4.555665213956672e-7,0.07434464991092682,-0.017230650410056114,-0.002700677840039134;-0.04389597475528717,0.0000029095924674038542,-0.000110981723992154,0.00028508936520665884
;-87.62207794189453;-4.704808134192717e-7,-2.6044780554457247e-8,0.00007783414184814319,-0.019453734159469604;2.8823807229905185e-10,-0.0000038820726331323385,0.00014296387962531298,0.008998178876936436;4.553919836780551e-7,0.07434464991092682,-0.017230652272701263,-0.002700675977393985;-0.04389210045337677,0.000002908500619014376,-0.00011098496906924993,0.00028544876840896904
;-87.6220932006836;-4.704814671185886e-7,-2.6044817857950875e-8,0.00007783146429574117,-0.019453737884759903;2.882383220992324e-10,-0.000003881905740854563,0.00014289727550931275,0.008994744159281254;4.552171617433487e-7,0.07434464246034622,-0.017230655997991562,-0.0027006720192730427;-0.043888237327337265,0.000002907408543251222,-0.00011098825780209154,0.0002857929503079504
;-87.62211608886719;-4.704820923961961e-7,-2.6044853385087663e-8,0.00007782879401929677,-0.019453739747405052;2.8823859965498855e-10,-0.000003881739303324139,0.0001428307150490582,0.008991309441626072;4.550425387606083e-7,0.07434462755918503,-0.01723065972328186,-0.0027006675954908133;-0.043884363025426865,0.0000029063166948617436,-0.00011099143011961132,0.00028614618349820375
;-87.62213134765625;-4.704827745172224e-7,-2.604488891222445e-8,0.00007782611646689475,-0.0194537416100502;2.882387384328666e-10,-0.000003881575139530469,0.00014273676788434386,0.008986158296465874;4.5478086008188257e-7,0.07434461265802383,-0.01723065972328186,-0.0027006594464182854;-0.04388051480054855,0.0000029046680083411047,-0.00011099458060925826,0.00028474314603954554
;-87.62214660644531;-4.704833997948299e-7,-2.604492443936124e-8,0.00007782343163853511,-0.0194537453353405;2.882389049663203e-10,-0.000003881408702000044,0.00014267019287217408,0.008982724510133266;4.5460632236427045e-7,0.07434459775686264,-0.017230665311217308,-0.0027006573509424925;-0.04387664422392845,0.000002903575932577951,-0.0001109977820306085,0.0002850780147127807
;-87.62216186523438;-4.704840534941468e-7,-2.6044956413784348e-8,0.00007782076136209071,-0.019453750923275948;2.882391825220765e-10,-0.000003881241809722269,0.00014260363241191953,0.00897928886115551;4.544314435861452e-7,0.07434459030628204,-0.017230667173862457,-0.0027006524614989758;-0.04387276992201805,0.0000029024840841884725,-0.00011100102710770443,0.00028544486849568784
;-87.62217712402344;-4.704847356151731e-7,-2.6044999046348494e-8,0.00007781808380968869,-0.019453752785921097;2.8823946007783263e-10,-0.0000038810753721918445,0.00014253705739974976,0.008975855074822903;4.5425690586853307e-7,0.07434459030628204,-0.017230670899152756,-0.0027006480377167463;-0.04386889934539795,0.000002901391781051643,-0.00011100428673671558,0.00028580770594999194
;-87.62220001220703;-4.704853608927806e-7,-2.6045034573485282e-8,0.00007781541353324428,-0.019453754648566246;2.8823965436686194e-10,-0.000003880908479914069,0.00014247052604332566,0.00897242035716772;4.5408236815092096e-7,0.07434460520744324,-0.017230674624443054,-0.0027006466407328844;-0.043865032494068146,0.0000029002997052884893,-0.00011100748088210821,0.00028617953648790717
;-87.6222152709961;-4.704860998572258e-7,-2.604506832426523e-8,0.00007781275053275749,-0.019453760236501694;2.8823984865589125e-10,-0.000003880745225615101,0.0001423766661901027,0.008967269212007523;4.5382003577287833e-7,0.07434459030628204,-0.017230676487088203,-0.002700636861845851;-0.043861180543899536,0.0000028986514735152014,-0.0001110106022679247,0.0002847677969839424
;-87.62223052978516;-4.7048672513483325e-7,-2.6045105627758858e-8,0.00007781008025631309,-0.019453763961791992;2.8824004294492056e-10,-0.000003880577878589975,0.00014231014938559383,0.008963833563029766;4.536454980552662e-7,0.07434459775686264,-0.017230678349733353,-0.002700632670894265;-0.04385734349489212,0.000002897559170378372,-0.00011101376003352925,0.00028511014534160495
;-87.62224578857422;-4.7048746409927844e-7,-2.6045141154895646e-8,0.00007780740997986868,-0.01945376954972744;2.882402649895255e-10,-0.00000388041144105955,0.0001422436471330002,0.008960398845374584;4.534709603376541e-7,0.07434458285570145,-0.017230680212378502,-0.0027006289456039667;-0.04385341703891754,0.0000028964670946152182,-0.0001110170196625404,0.00028550680144689977
;-87.62226104736328;-4.704880041117576e-7,-2.6045173129318755e-8,0.0000778047542553395,-0.01945377141237259;2.882404592785548e-10,-0.000003880245003529126,0.00014217713032849133,0.008956965059041977;4.5329639419833256e-7,0.07434456795454025,-0.0172306839376688,-0.002700626151636243;-0.04384957626461983,0.0000028953750188520644,-0.00011102021380793303,0.0002858339576050639
;-87.62228393554688;-4.704887146544934e-7,-2.60452157618829e-8,0.0000778020839788951,-0.01945377327501774;2.882408201010378e-10,-0.0000038800781112513505,0.00014211061352398247,0.00895353127270937;4.531215438419167e-7,0.07434456795454025,-0.01723068580031395,-0.0027006217278540134;-0.043845754116773605,0.0000028942829430889105,-0.00011102345888502896,0.00028615022893063724
;-87.62229919433594;-4.7048951046235743e-7,-2.6045254841733367e-8,0.00007779941370245069,-0.019453780725598335;2.882409866344915e-10,-0.000003879914402205031,0.0001420168118784204,0.008948379196226597;4.52859865163191e-7,0.07434453815221786,-0.017230691388249397,-0.002700613811612129;-0.04384187236428261,0.000002892634483941947,-0.00011102652933914214,0.00028474966529756784
;-87.622314453125;-4.7049019258338376e-7,-2.6045293921583834e-8,0.00007779675797792152,-0.019453784450888634;2.882411809235208e-10,-0.000003879747509927256,0.00014195033872965723,0.008944944478571415;4.5268529902386945e-7,0.07434453815221786,-0.017230695113539696,-0.002700609154999256;-0.043838005512952805,0.000002891542180805118,-0.00011102976714028046,0.0002851072058547288
;-87.62232971191406;-4.7049076101757237e-7,-2.6045325896006943e-8,0.0000777940804255195,-0.019453788176178932;2.8824148623485257e-10,-0.000003879581072396832,0.00014188386558089405,0.008941509760916233;4.5251078972796677e-7,0.07434453815221786,-0.017230696976184845,-0.002700607292354107;-0.043834198266267776,0.0000028904498776682885,-0.00011103302676929161,0.00028540112543851137
;-87.62234497070312;-4.704914431385987e-7,-2.604536319950057e-8,0.0000777914174250327,-0.01945379003882408;2.8824162501273065e-10,-0.000003879414634866407,0.0001418174506397918,0.008938075974583626;4.523359109498415e-7,0.07434452325105667,-0.017230698838829994,-0.002700602635741234;-0.043830372393131256,0.0000028893575745314592,-0.0001110361990868114,0.000285711488686502
;-87.62236785888672;-4.7049212525962503e-7,-2.604539872663736e-8,0.0000777887471485883,-0.01945379376411438;2.882418748129112e-10,-0.000003879248197335983,0.00014175096293911338,0.008934641256928444;4.521613732322294e-7,0.07434452325105667,-0.017230700701475143,-0.0027005986776202917;-0.04382646456360817,0.0000028882654987683054,-0.00011103945871582255,0.0002861118991859257
;-87.62238311767578;-4.704928358023608e-7,-2.6045437806487826e-8,0.00007778608414810151,-0.019453799352049828;2.8824212461309173e-10,-0.0000038790844882896636,0.00014165719039738178,0.008929490111768246;4.518993534929905e-7,0.0743444561958313,-0.017230704426765442,-0.002700589830055833;-0.043822597712278366,0.0000028866168122476665,-0.00011104249279014766,0.00028466631192713976
;-87.62239837646484;-4.704935179233871e-7,-2.6045471557267774e-8,0.00007778342842357233,-0.019453803077340126;2.8824234665769666e-10,-0.000003878917596011888,0.0001415907609043643,0.00892605446279049;4.517245599799935e-7,0.07434447109699249,-0.01723070815205574,-0.0027005872689187527;-0.04381879046559334,0.000002885524281737162,-0.00011104570148745552,0.0002849717275239527
;-87.6224136352539;-4.704940863575757e-7,-2.6045501755334044e-8,0.00007778077269904315,-0.019453804939985275;2.882424576799991e-10,-0.000003878750703734113,0.0001415243896190077,0.008922620676457882;4.5154996541896253e-7,0.0743444561958313,-0.01723070815205574,-0.0027005828451365232;-0.04381495714187622,0.000002884432205974008,-0.00011104894656455144,0.00028529143310151994
;-87.62242889404297;-4.704947116351832e-7,-2.604553905882767e-8,0.00007777811697451398,-0.019453808665275574;2.8824267972460405e-10,-0.0000038785842662036885,0.00014145794557407498,0.008919185027480125;4.5137545612305985e-7,0.0743444636464119,-0.017230713739991188,-0.002700578421354294;-0.04381108656525612,0.0000028833399028371787,-0.00011105211160611361,0.00028565985849127173
;-87.62245178222656;-4.7049542217791895e-7,-2.604557458596446e-8,0.00007777545397402719,-0.019453812390565872;2.882429572803602e-10,-0.000003878417828673264,0.00014139155973680317,0.008915750309824944;4.5120054892322514e-7,0.07434447109699249,-0.017230713739991188,-0.0027005751617252827;-0.043807290494441986,0.0000028822475997003494,-0.00011105536395916715,0.0002859540982171893
;-87.62246704101562;-4.7049616114236414e-7,-2.6045620771242284e-8,0.00007777280552545562,-0.01945381797850132;2.882431238138139e-10,-0.000003878253664879594,0.00014129787450656295,0.008910599164664745;4.5093892708791827e-7,0.07434447109699249,-0.017230721190571785,-0.0027005658484995365;-0.043803438544273376,0.000002880598685806035,-0.00011105841986136511,0.0002845495182555169
;-87.62248229980469;-4.704968716850999e-7,-2.6045654522022232e-8,0.00007777014980092645,-0.01945382170379162;2.8824340136957005e-10,-0.0000038780872273491696,0.00014123156142886728,0.008907165378332138;4.5076436094859673e-7,0.0743444412946701,-0.017230723053216934,-0.0027005635201931;-0.04379962757229805,0.0000028795063826692058,-0.00011106164311058819,0.00028482323978096247
;-87.62249755859375;-4.704973548541602e-7,-2.604568649644534e-8,0.00007776749407639727,-0.019453823566436768;2.882436511697506e-10,-0.000003877920789818745,0.00014116523379925638,0.008903729729354382;4.505898232309846e-7,0.0743444636464119,-0.017230726778507233,-0.002700559562072158;-0.04379572719335556,0.000002878414306906052,-0.00011106480815215036,0.00028524352819658816
;-87.62251281738281;-4.7049803697518655e-7,-2.604572202358213e-8,0.00007776483835186809,-0.019453827291727066;2.882438732143555e-10,-0.000003877754352288321,0.00014109889161773026,0.008900295943021774;4.504149728745688e-7,0.07434441149234772,-0.017230726778507233,-0.002700554672628641;-0.04379194229841232,0.000002877321776395547,-0.00011106803867733106,0.0002854759804904461
;-87.62252807617188;-4.7049869067450345e-7,-2.604575399800524e-8,0.00007776218262733892,-0.019453831017017365;2.88243984236658e-10,-0.000003877587460010545,0.0001410325348842889,0.008896860294044018;4.5024040673524723e-7,0.0743444412946701,-0.01723073050379753,-0.002700552111491561;-0.04378807544708252,0.0000028762292458850425,-0.00011107128375442699,0.0002858633524738252
;-87.62255096435547;-4.704994012172392e-7,-2.6045794854212545e-8,0.00007775952690280974,-0.019453834742307663;2.8824428954798975e-10,-0.000003877421477227472,0.00014096623635850847,0.008893425576388836;4.500658690176351e-7,0.07434441149234772,-0.01723073236644268,-0.002700548153370619;-0.043784257024526596,0.000002875136942748213,-0.00011107444152003154,0.00028614612529054284
;-87.62256622314453;-4.7050008333826554e-7,-2.604583571041985e-8,0.00007775687117828056,-0.01945383846759796;2.882445393481703e-10,-0.000003877257768181153,0.00014087262388784438,0.008888273499906063;4.498036219047208e-7,0.07434441149234772,-0.017230737954378128,-0.0027005388401448727;-0.043780405074357986,0.000002873488028853899,-0.00011107751925010234,0.0002847412251867354
;-87.6225814819336;-4.70500708615873e-7,-2.604586590848612e-8,0.00007775423000566661,-0.01945384219288826;2.88244705881624e-10,-0.000003877091330650728,0.00014080636901780963,0.008884837850928307;4.496290273436898e-7,0.07434441149234772,-0.017230739817023277,-0.002700534649193287;-0.04377662017941475,0.000002872395498343394,-0.00011108069156762213,0.0002850187011063099
;-87.62259674072266;-4.7050130547177105e-7,-2.604589965926607e-8,0.00007775158155709505,-0.01945384591817856;2.8824484465950206e-10,-0.000003876925347867655,0.0001407400704920292,0.008881403133273125;4.494544896260777e-7,0.07434440404176712,-0.017230743542313576,-0.0027005327865481377;-0.04377276822924614,0.0000028713029678328894,-0.00011108390026492998,0.0002853554906323552
;-87.62261199951172;-4.705020160145068e-7,-2.6045935186402858e-8,0.0000777489403844811,-0.019453849643468857;2.8824517772640945e-10,-0.000003876759819831932,0.00014067381562199444,0.008877968415617943;4.49279980330175e-7,0.07434438169002533,-0.017230745404958725,-0.0027005288284271955;-0.043768953531980515,0.0000028702102099487092,-0.00011108713806606829,0.0002856366918422282
;-87.62262725830078;-4.705026697138237e-7,-2.6045970713539646e-8,0.00007774628465995193,-0.019453853368759155;2.8824537201543876e-10,-0.000003876594291796209,0.00014060754620004445,0.008874534629285336;4.491050731303403e-7,0.07434437423944473,-0.017230745404958725,-0.0027005246374756098;-0.043765123933553696,0.00000286911790681188,-0.00011109028127975762,0.0002859623054973781
;-87.62265014648438;-4.705033234131406e-7,-2.604601334610379e-8,0.00007774364348733798,-0.019453855231404305;2.882456218156193e-10,-0.000003876427399518434,0.00014054126222617924,0.008871099911630154;4.4893059225614707e-7,0.07434435933828354,-0.017230750992894173,-0.0027005223091691732;-0.043761324137449265,0.0000028680256036750507,-0.00011109351908089593,0.00028623544494621456
;-87.62266540527344;-4.7050409079929523e-7,-2.6046052425954258e-8,0.00007774099503876641,-0.019453860819339752;2.8824584386022423e-10,-0.000003876264599966817,0.0001404477225150913,0.00886594783514738;4.486688851557119e-7,0.07434438169002533,-0.01723075471818447,-0.0027005127631127834;-0.04375750944018364,0.0000028663762350333855,-0.00011109653860330582,0.0002848181175068021
;-87.6226806640625;-4.705047160769027e-7,-2.6046082624020528e-8,0.00007773834659019485,-0.01945386454463005;2.882460103936779e-10,-0.000003876098617183743,0.000140381496748887,0.008862513117492199;4.484943474380998e-7,0.07434438169002533,-0.01723075471818447,-0.0027005088049918413;-0.04375368729233742,0.0000028652837045228807,-0.00011109976912848651,0.00028514000587165356
;-87.62269592285156;-4.705053697762196e-7,-2.6046119927514155e-8,0.00007773569814162329,-0.01945386826992035;2.8824626019385846e-10,-0.00000387593308914802,0.00014031525643076748,0.008859078399837017;4.4831949708168395e-7,0.07434437423944473,-0.01723075844347477,-0.002700504381209612;-0.04374989494681358,0.000002864191174012376,-0.00011110293417004868,0.0002854156191460788
;-87.62271118164062;-4.705061087406648e-7,-2.6046159007364622e-8,0.00007773305696900934,-0.019453871995210648;2.882464822384634e-10,-0.000003875767106364947,0.0001402490888722241,0.008855643682181835;4.481449309423624e-7,0.07434436678886414,-0.017230762168765068,-0.0027005032170563936;-0.04374599829316139,0.0000028630986435018713,-0.00011110615014331415,0.00028580083744600415
;-87.62273406982422;-4.705066771748534e-7,-2.604619453450141e-8,0.00007773040852043778,-0.019453873857855797;2.8824678754979516e-10,-0.000003875600668834522,0.0001401828194502741,0.008852208964526653;4.4797042164645973e-7,0.07434436678886414,-0.017230764031410217,-0.002700498327612877;-0.04374221712350845,0.0000028620056582440156,-0.00011110937339253724,0.0002860739768948406
;-87.62274932861328;-4.7050747298271745e-7,-2.6046235390708716e-8,0.00007772776734782383,-0.019453879445791245;2.8824695408324885e-10,-0.000003875437869282905,0.00014008936705067754,0.00884705688804388;4.4770814611183596e-7,0.07434435188770294,-0.017230767756700516,-0.002700489480048418;-0.04373839497566223,0.0000028603567443497013,-0.00011111237108707428,0.00028463060152716935
;-87.62276458740234;-4.705081835254532e-7,-2.6046272694202344e-8,0.00007772512617520988,-0.019453883171081543;2.882471761278538e-10,-0.000003875272341247182,0.00014002315583638847,0.008843622170388699;4.4753360839422385e-7,0.07434432953596115,-0.017230769619345665,-0.0027004845906049013;-0.04373454675078392,0.000002859263986465521,-0.00011111557250842452,0.00028495059814304113
;-87.6227798461914;-4.705088088030607e-7,-2.6046308221339132e-8,0.00007772248500259593,-0.01945388689637184;2.8824745368360993e-10,-0.000003875106358464109,0.0001399570028297603,0.008840186521410942;4.4735907067661174e-7,0.07434433698654175,-0.017230775207281113,-0.0027004822622984648;-0.04373076185584068,0.0000028581714559550164,-0.0001111187448259443,0.00028523182845674455
;-87.62279510498047;-4.70509490924087e-7,-2.604634374847592e-8,0.0000777198511059396,-0.01945388875901699;2.8824767572821486e-10,-0.000003874940830428386,0.00013989083527121693,0.00883675180375576;4.471845329589996e-7,0.07434432208538055,-0.017230775207281113,-0.0027004783041775227;-0.04372698813676834,0.0000028570786980708363,-0.00011112193169537932,0.0002854845079127699
;-87.62281036376953;-4.705101446234039e-7,-2.6046377499255868e-8,0.00007771721720928326,-0.01945389248430729;2.8824784226166855e-10,-0.000003874773938150611,0.00013982466771267354,0.008833318948745728;4.4700965418087435e-7,0.07434431463479996,-0.017230777069926262,-0.0027004743460565805;-0.04372315853834152,0.000002855985940186656,-0.00011112514039268717,0.0002858008083421737
;-87.62283325195312;-4.7051085516613966e-7,-2.6046421908176853e-8,0.00007771458331262693,-0.019453896209597588;2.882480643062735e-10,-0.000003874608410114888,0.00013975850015413016,0.008829882368445396;4.4683514488497167e-7,0.07434429973363876,-0.01723078265786171,-0.002700472017750144;-0.043719373643398285,0.000002854893182302476,-0.00011112829088233411,0.0002860559325199574
